1388531700,1388532600,kitchen_lights,417
1388534400,1388537100,tv,417
1388538000,1388540700,kitchen_lights,417
1388538900,1388539800,bedroom_d_lamp,417
1388539800,1388540700,bedroom_ds_lamp,417
1388539800,1388546100,dishwasher,417
1388539800,1388547900,bedroom_chargers,417
1388568600,1388570400,bedroom_chargers,417
1388572200,1388573100,bedroom_chargers,417
1388572200,1388577600,kitchen_lights,417
1388574000,1388574900,kitchen_dt_lamp,417
1388575800,1388616300,livingroom_lamp_tv,417
1388575800,1388592900,amp_livingroom,417
1388575800,1388577600,tv,417
1388575800,1388616300,subwoofer_livingroom,417
1388576700,1388585700,livingroom_s_lamp2,417
1388582100,1388586600,kitchen_lights,417
1388583000,1388583900,microwave,417
1388583900,1388585700,kitchen_dt_lamp,417
1388584800,1388592900,tv,417
1388587500,1388588400,kitchen_lights,417
1388592000,1388592900,kitchen_lights,417
1388596500,1388602800,kitchen_lights,417
1388597400,1388600100,gas_oven,417
1388599200,1388602800,kitchen_dt_lamp,417
1388602800,1388616300,amp_livingroom,417
1388602800,1388617200,tv,417
1388604600,1388606400,kitchen_lights,417
1388609100,1388610000,kitchen_lights,417
1388615400,1388617200,kitchen_lights,418
1388616300,1388623500,bedroom_chargers,418
1388621700,1388629800,htpc,418
1388653200,1388655900,kitchen_lights,418
1388656800,1388662200,hifi_office,418
1388656800,1388662200,lcd_office,418
1388656800,1388662200,gigE_&_USBhub,418
1388656800,1388662200,laptop,418
1388659500,1388667600,htpc,418
1388665800,1388671200,kitchen_lights,418
1388668500,1388669400,microwave,418
1388671200,1388684700,washing_machine,418
1388673000,1388685600,kitchen_phone&stereo,418
1388673000,1388675700,kitchen_dt_lamp,418
1388675700,1388704500,kitchen_lamp2,418
1388675700,1388677500,bedroom_chargers,418
1388678400,1388686500,bedroom_chargers,418
1388679300,1388704500,livingroom_lamp_tv,418
1388679300,1388682900,amp_livingroom,418
1388679300,1388681100,tv,418
1388679300,1388695500,livingroom_s_lamp2,418
1388679300,1388680200,htpc,418
1388679300,1388703600,subwoofer_livingroom,418
1388682000,1388685600,gas_oven,418
1388682000,1388682900,tv,418
1388682000,1388682900,htpc,418
1388682000,1388689200,kitchen_lights,418
1388684700,1388689200,kitchen_dt_lamp,418
1388690100,1388704500,amp_livingroom,418
1388690100,1388704500,tv,418
1388690100,1388704500,htpc,418
1388690100,1388691000,kitchen_lights,418
1388692800,1388693700,kitchen_lights,418
